"","y","loss","gain","stable","absent","total_cells","total_present","percent_loss","percent_gain","percent_stable","percent_absent","ssp","morphotype"
"204",51.1749991321272,0,0,0,1093,1093,0,0,0,0,100,"ssp2","caliculate"
"205",51.2249991312793,0,0,0,1117,1117,0,0,0,0,100,"ssp2","caliculate"
"206",51.2749991304313,0,0,0,1126,1126,0,0,0,0,100,"ssp2","caliculate"
"207",51.3249991295834,0,0,0,1122,1122,0,0,0,0,100,"ssp2","caliculate"
"208",51.3749991287354,0,0,0,1129,1129,0,0,0,0,100,"ssp2","caliculate"
"209",51.4249991278875,0,0,0,1127,1127,0,0,0,0,100,"ssp2","caliculate"
"210",51.4749991270396,0,0,0,1117,1117,0,0,0,0,100,"ssp2","caliculate"
"211",51.5249991261916,0,0,0,1105,1105,0,0,0,0,100,"ssp2","caliculate"
"212",51.5749991253437,0,0,0,1086,1086,0,0,0,0,100,"ssp2","caliculate"
"213",51.6249991244957,0,0,0,1085,1085,0,0,0,0,100,"ssp2","caliculate"
"214",51.6749991236478,0,0,0,1069,1069,0,0,0,0,100,"ssp2","caliculate"
"215",51.7249991227998,0,0,0,1054,1054,0,0,0,0,100,"ssp2","caliculate"
"216",51.7749991219519,0,0,0,1048,1048,0,0,0,0,100,"ssp2","caliculate"
"217",51.8249991211039,0,0,0,1032,1032,0,0,0,0,100,"ssp2","caliculate"
"218",51.874999120256,0,0,0,1021,1021,0,0,0,0,100,"ssp2","caliculate"
"219",51.924999119408,0,0,0,1019,1019,0,0,0,0,100,"ssp2","caliculate"
"220",51.9749991185601,0,0,0,1017,1017,0,0,0,0,100,"ssp2","caliculate"
"221",52.0249991177121,0,0,0,1021,1021,0,0,0,0,100,"ssp2","caliculate"
"222",52.0749991168642,0,0,0,1028,1028,0,0,0,0,100,"ssp2","caliculate"
"223",52.1249991160163,0,0,0,1019,1019,0,0,0,0,100,"ssp2","caliculate"
"224",52.1749991151683,0,0,0,1009,1009,0,0,0,0,100,"ssp2","caliculate"
"225",52.2249991143204,0,0,0,1002,1002,0,0,0,0,100,"ssp2","caliculate"
"226",52.2749991134724,0,0,0,1016,1016,0,0,0,0,100,"ssp2","caliculate"
"227",52.3249991126245,0,0,0,1021,1021,0,0,0,0,100,"ssp2","caliculate"
"228",52.3749991117765,0,0,0,1018,1018,0,0,0,0,100,"ssp2","caliculate"
"229",52.4249991109286,0,0,0,1015,1015,0,0,0,0,100,"ssp2","caliculate"
"230",52.4749991100806,0,0,0,1022,1022,0,0,0,0,100,"ssp2","caliculate"
"231",52.5249991092327,0,0,0,1027,1027,0,0,0,0,100,"ssp2","caliculate"
"232",52.5749991083847,0,0,0,1021,1021,0,0,0,0,100,"ssp2","caliculate"
"233",52.6249991075368,0,0,0,1020,1020,0,0,0,0,100,"ssp2","caliculate"
"234",52.6749991066888,0,0,0,1022,1022,0,0,0,0,100,"ssp2","caliculate"
"235",52.7249991058409,0,0,0,1027,1027,0,0,0,0,100,"ssp2","caliculate"
"236",52.774999104993,0,0,0,1031,1031,0,0,0,0,100,"ssp2","caliculate"
"237",52.824999104145,0,0,0,1030,1030,0,0,0,0,100,"ssp2","caliculate"
"238",52.8749991032971,0,0,0,1031,1031,0,0,0,0,100,"ssp2","caliculate"
"239",52.9249991024491,2,0,0,1035,1037,2,0.192864030858245,0,0,99.8071359691418,"ssp2","caliculate"
"240",52.9749991016012,1,0,0,1056,1057,1,0.0946073793755913,0,0,99.9053926206244,"ssp2","caliculate"
"241",53.0249991007532,1,0,0,1062,1063,1,0.0940733772342427,0,0,99.9059266227658,"ssp2","caliculate"
"242",53.0749990999053,1,0,0,1059,1060,1,0.0943396226415094,0,0,99.9056603773585,"ssp2","caliculate"
"243",53.1249990990573,2,0,0,1060,1062,2,0.188323917137476,0,0,99.8116760828625,"ssp2","caliculate"
"244",53.1749990982094,1,0,0,1067,1068,1,0.0936329588014981,0,0,99.9063670411985,"ssp2","caliculate"
"245",53.2249990973614,2,0,0,1062,1064,2,0.18796992481203,0,0,99.812030075188,"ssp2","caliculate"
"246",53.2749990965135,1,0,0,1065,1066,1,0.0938086303939962,0,0,99.906191369606,"ssp2","caliculate"
"247",53.3249990956655,2,2,1,1082,1087,5,0.183992640294388,0.183992640294388,0.0919963201471941,99.540018399264,"ssp2","caliculate"
"248",53.3749990948176,2,0,1,1081,1084,3,0.18450184501845,0,0.0922509225092251,99.7232472324723,"ssp2","caliculate"
"249",53.4249990939697,0,0,0,1099,1099,0,0,0,0,100,"ssp2","caliculate"
"250",53.4749990931217,1,0,0,1116,1117,1,0.0895255147717099,0,0,99.9104744852283,"ssp2","caliculate"
"251",53.5249990922738,0,0,0,1122,1122,0,0,0,0,100,"ssp2","caliculate"
"252",53.5749990914258,0,0,0,1126,1126,0,0,0,0,100,"ssp2","caliculate"
"253",53.6249990905779,0,0,0,1153,1153,0,0,0,0,100,"ssp2","caliculate"
"254",53.6749990897299,0,0,0,1157,1157,0,0,0,0,100,"ssp2","caliculate"
"255",53.724999088882,0,0,0,1170,1170,0,0,0,0,100,"ssp2","caliculate"
"256",53.774999088034,0,0,0,1174,1174,0,0,0,0,100,"ssp2","caliculate"
"257",53.8249990871861,1,0,0,1184,1185,1,0.0843881856540084,0,0,99.915611814346,"ssp2","caliculate"
"258",53.8749990863381,1,0,0,1201,1202,1,0.0831946755407654,0,0,99.9168053244592,"ssp2","caliculate"
"259",53.9249990854902,1,0,0,1195,1196,1,0.0836120401337793,0,0,99.9163879598662,"ssp2","caliculate"
"260",53.9749990846422,0,0,0,1209,1209,0,0,0,0,100,"ssp2","caliculate"
"261",54.0249990837943,0,0,0,1224,1224,0,0,0,0,100,"ssp2","caliculate"
"262",54.0749990829464,0,0,0,1230,1230,0,0,0,0,100,"ssp2","caliculate"
"263",54.1249990820984,1,0,0,1233,1234,1,0.0810372771474878,0,0,99.9189627228525,"ssp2","caliculate"
"264",54.1749990812505,4,0,0,1236,1240,4,0.32258064516129,0,0,99.6774193548387,"ssp2","caliculate"
"265",54.2249990804025,2,0,0,1264,1266,2,0.157977883096367,0,0,99.8420221169036,"ssp2","caliculate"
"266",54.2749990795546,2,0,0,1277,1279,2,0.156372165754496,0,0,99.8436278342455,"ssp2","caliculate"
