"","species","countryCode","decimalLatitude","decimalLongitude"
"491","Buceros rhinoceros","MY",5.498442,118.28028
"492","Rhabdotorrhinus corrugatus","MY",5.49595,118.284134
"493","Buceros rhinoceros","MY",5.877041,117.939476
"494","Buceros rhinoceros","MY",5.0198,117.7462
"495","Rhyticeros undulatus","MY",4.471011,117.91626
"496","Buceros rhinoceros","MY",5.530219,118.07522
"497","Anthracoceros albirostris","MY",4.198333,100.54684
"498","Anthracoceros malayanus","MY",4.389419,102.398476
"499","Buceros rhinoceros","MY",5.491432,118.20993
"500","Buceros rhinoceros","MY",5.084755,102.781166
"501","Anthracoceros malayanus","MY",5.53757,118.297104
"502","Anthracoceros malayanus","MY",5.53757,118.297104
"503","Buceros rhinoceros","MY",5.239341,118.71002
"504","Anthracoceros malayanus","MY",5.468624,118.187744
"505","Buceros bicornis","MY",3.716435,101.73666
"506","Buceros rhinoceros","MY",4.387947,102.40306
"507","Anthracoceros albirostris","MY",5.468624,118.187744
"508","Anthracoceros malayanus","MY",5.865728,117.95143
"509","Rhabdotorrhinus corrugatus","MY",2.29987,103.65539
"510","Buceros rhinoceros","MY",4.387947,102.40306
"511","Anthracoceros malayanus","MY",5.876139,117.944145
"512","Anthracoceros albirostris","MY",4.962297,117.80357
"513","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"514","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"515","Anthracoceros malayanus","MY",5.485703,118.287
"516","Berenicornis comatus","MY",5.53757,118.297104
"517","Buceros rhinoceros","MY",5.497063,118.20762
"518","Anthracoceros malayanus","MY",5.876139,117.944145
"519","Rhyticeros undulatus","MY",6.320417,100.481384
"520","Buceros rhinoceros","MY",1.861087,103.892876
"521","Buceros rhinoceros","MY",5.239341,118.71002
"522","Anthracoceros malayanus","MY",5.876139,117.944145
"523","Buceros rhinoceros","MY",5.0198,117.7462
"524","Anorrhinus galeritus","MY",5.485703,118.287
"525","Rhyticeros undulatus","MY",5.625598,117.13281
"526","Buceros bicornis","MY",6.388699,99.80015
"527","Anthracoceros malayanus","MY",4.471011,117.91626
"528","Anthracoceros albirostris","MY",6.019361,116.02318
"529","Anthracoceros malayanus","MY",5.485703,118.287
"530","Anthracoceros albirostris","MY",5.876139,117.944145
"531","Anorrhinus galeritus","MY",5.498167,118.280914
"532","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"533","Anthracoceros malayanus","MY",5.468624,118.187744
"534","Buceros rhinoceros","MY",5.53757,118.297104
"535","Anthracoceros albirostris","MY",4.962297,117.80357
"536","Anthracoceros albirostris","MY",5.876139,117.944145
"537","Buceros rhinoceros","MY",5.508055,118.29737
"538","Buceros rhinoceros","MY",5.497735,118.280136
"539","Anthracoceros albirostris","MY",4.857081,100.74997
"540","Anthracoceros albirostris","MY",2.883816,103.433205
"541","Anthracoceros malayanus","MY",4.389419,102.398476
"542","Anorrhinus galeritus","MY",5.0198,117.7462
"543","Rhyticeros undulatus","MY",4.371197,102.38785
"544","Rhyticeros undulatus","MY",5.485703,118.287
"545","Anorrhinus galeritus","MY",5.0198,117.7462
"546","Berenicornis comatus","MY",5.876139,117.944145
"547","Rhyticeros undulatus","MY",4.387947,102.40306
"548","Anthracoceros malayanus","MY",3.753379,114.23714
"549","Anthracoceros malayanus","MY",5.498167,118.280914
"550","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"551","Buceros rhinoceros","MY",1.861087,103.892876
"552","Rhyticeros undulatus","MY",4.439467,115.537636
"553","Anthracoceros albirostris","MY",3.568076,101.62184
"554","Anthracoceros malayanus","MY",5.53757,118.297104
"555","Anthracoceros albirostris","MY",5.485703,118.287
"556","Rhyticeros undulatus","MY",4.013764,103.02635
"557","Buceros bicornis","MY",5.149103,102.77315
"558","Anorrhinus galeritus","MY",5.474423,118.24059
"559","Anorrhinus galeritus","MY",5.876139,117.944145
"560","Anthracoceros malayanus","MY",5.474423,118.24059
"561","Anthracoceros malayanus","MY",5.491432,118.20993
"562","Anthracoceros malayanus","MY",5.876139,117.944145
"563","Anthracoceros albirostris","MY",5.53757,118.297104
"564","Anorrhinus galeritus","MY",5.464946,118.25358
"565","Rhyticeros undulatus","MY",5.0198,117.7462
"566","Anthracoceros malayanus","MY",5.0198,117.7462
"567","Buceros bicornis","MY",3.415753,101.84202
"568","Anthracoceros albirostris","MY",5.464946,118.25358
"569","Buceros rhinoceros","MY",5.477855,118.221375
"570","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"571","Rhabdotorrhinus corrugatus","MY",6.045708,116.70074
"572","Anthracoceros albirostris","MY",5.464946,118.25358
"573","Anthracoceros albirostris","MY",5.474423,118.24059
"574","Rhyticeros undulatus","MY",5.387614,117.40511
"575","Rhyticeros undulatus","MY",3.973708,115.61672
"576","Buceros rhinoceros","MY",4.385,102.40305
"577","Berenicornis comatus","MY",4.641101,117.52831
"578","Berenicornis comatus","MY",4.399068,117.88719
"579","Anorrhinus galeritus","MY",5.0198,117.7462
"580","Rhyticeros undulatus","MY",3.409241,101.84481
"581","Anthracoceros albirostris","MY",5.865728,117.95143
"582","Rhyticeros undulatus","MY",4.389283,102.40689
"583","Anthracoceros albirostris","MY",4.962297,117.80357
"584","Buceros rhinoceros","MY",5.876139,117.944145
"585","Anthracoceros albirostris","MY",4.041343,101.17484
"586","Anthracoceros albirostris","MY",5.53757,118.297104
"587","Buceros rhinoceros","MY",5.485703,118.287
"588","Rhyticeros undulatus","MY",5.239341,118.71002
"589","Buceros rhinoceros","MY",4.962297,117.80357
"590","Buceros bicornis","MY",6.247586,100.81462
"591","Anthracoceros albirostris","MY",5.464946,118.25358
"592","Buceros rhinoceros","MY",5.876139,117.944145
"593","Anthracoceros malayanus","MY",5.871976,117.94126
"594","Anthracoceros albirostris","MY",2.408082,101.85224
"595","Buceros bicornis","MY",4.013764,103.02635
"596","Anthracoceros malayanus","MY",3.510124,101.86323
"597","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"598","Anthracoceros albirostris","MY",5.239341,118.71002
"599","Anorrhinus galeritus","MY",5.498167,118.280914
"600","Anthracoceros albirostris","MY",5.464946,118.25358
"601","Buceros rhinoceros","MY",5.461027,118.11816
"602","Berenicornis comatus","MY",5.239341,118.71002
"603","Berenicornis comatus","MY",4.641101,117.52831
"604","Buceros rhinoceros","MY",4.382441,102.42356
"605","Anthracoceros albirostris","MY",5.50429,118.27074
"606","Buceros rhinoceros","MY",5.0198,117.7462
"607","Anthracoceros albirostris","MY",5.464946,118.25358
"608","Berenicornis comatus","MY",5.464946,118.25358
"609","Berenicornis comatus","MY",4.385296,102.40051
"610","Rhabdotorrhinus corrugatus","MY",5.508605,118.282265
"611","Buceros rhinoceros","MY",5.876139,117.944145
"612","Anthracoceros albirostris","MY",5.477855,118.221375
"613","Berenicornis comatus","MY",5.53757,118.297104
"614","Rhyticeros undulatus","MY",5.498167,118.280914
"615","Buceros rhinoceros","MY",3.409241,101.84481
"616","Anthracoceros albirostris","MY",5.53757,118.297104
"617","Buceros rhinoceros","MY",4.648257,117.452286
"618","Anthracoceros malayanus","MY",5.876139,117.944145
"619","Anorrhinus galeritus","MY",5.464946,118.25358
"620","Anorrhinus galeritus","MY",5.876139,117.944145
"621","Anthracoceros albirostris","MY",2.433226,103.83831
"622","Rhabdotorrhinus corrugatus","MY",5.491432,118.20993
"623","Anorrhinus galeritus","MY",5.239341,118.71002
"624","Anorrhinus galeritus","MY",5.468624,118.187744
"625","Buceros rhinoceros","MY",4.385003,102.40072
"626","Rhabdotorrhinus corrugatus","MY",2.883816,103.433205
"627","Anthracoceros albirostris","MY",4.397206,102.402176
"628","Anorrhinus galeritus","MY",5.876139,117.944145
"629","Anthracoceros albirostris","MY",5.53757,118.297104
"630","Berenicornis comatus","MY",5.511379,118.29853
"631","Buceros rhinoceros","MY",5.468624,118.187744
"632","Anthracoceros malayanus","MY",5.491432,118.20993
"633","Anthracoceros malayanus","MY",5.876139,117.944145
"634","Buceros rhinoceros","MY",3.415753,101.84202
"635","Anthracoceros albirostris","MY",5.876139,117.944145
"636","Anthracoceros albirostris","MY",5.53757,118.297104
"637","Anthracoceros albirostris","MY",5.498167,118.280914
"638","Buceros rhinoceros","MY",4.962297,117.80357
"639","Rhyticeros undulatus","MY",4.371197,102.38785
"640","Anthracoceros albirostris","MY",5.485703,118.287
"641","Anthracoceros albirostris","MY",5.86684,117.94813
"642","Buceros rhinoceros","MY",5.552303,116.51595
"643","Anthracoceros albirostris","MY",5.511755,118.29847
"644","Anthracoceros malayanus","MY",5.50429,118.27074
"645","Anthracoceros malayanus","MY",5.53757,118.297104
"646","Rhabdotorrhinus corrugatus","MY",5.412882,117.96478
"647","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"648","Anthracoceros malayanus","MY",5.53757,118.297104
"649","Anthracoceros malayanus","MY",5.876139,117.944145
"650","Anthracoceros albirostris","MY",4.962297,117.80357
"651","Buceros rhinoceros","MY",5.207192,118.51765
"652","Buceros rhinoceros","MY",5.876139,117.944145
"653","Anthracoceros malayanus","MY",5.876139,117.944145
"654","Buceros rhinoceros","MY",5.53757,118.297104
"655","Anthracoceros albirostris","MY",5.713629,118.43832
"656","Buceros rhinoceros","MY",5.491432,118.20993
"657","Anthracoceros malayanus","MY",5.485703,118.287
"658","Anthracoceros albirostris","MY",5.498167,118.280914
"659","Anthracoceros albirostris","MY",5.485703,118.287
"660","Rhabdotorrhinus corrugatus","MY",5.49595,118.284134
"661","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"662","Berenicornis comatus","MY",5.485703,118.287
"663","Anthracoceros malayanus","MY",5.497735,118.280136
"664","Berenicornis comatus","MY",5.508605,118.282265
"665","Rhabdotorrhinus corrugatus","MY",4.970857,117.89854
"666","Buceros rhinoceros","MY",4.439467,115.537636
"667","Anthracoceros albirostris","MY",5.876139,117.944145
"668","Anthracoceros malayanus","MY",4.387947,102.40306
"669","Anthracoceros albirostris","MY",5.491432,118.20993
"670","Anthracoceros albirostris","MY",6.296048,99.86219
"671","Buceros rhinoceros","MY",4.385003,102.40072
"672","Buceros rhinoceros","MY",4.389419,102.398476
"673","Buceros rhinoceros","MY",5.876475,117.94431
"674","Anthracoceros albirostris","MY",4.85347,100.74948
"675","Anthracoceros malayanus","MY",5.875803,117.94748
"676","Anthracoceros malayanus","MY",5.508605,118.282265
"677","Anthracoceros malayanus","MY",5.485703,118.287
"678","Anthracoceros malayanus","MY",5.876139,117.944145
"679","Anthracoceros malayanus","MY",4.471011,117.91626
"680","Rhyticeros undulatus","MY",3.724871,101.71441
"681","Buceros rhinoceros","MY",5.491432,118.20993
"682","Buceros rhinoceros","MY",5.876139,117.944145
"683","Anthracoceros malayanus","MY",5.485703,118.287
"684","Anorrhinus galeritus","MY",5.49595,118.284134
"685","Anorrhinus galeritus","MY",5.53757,118.297104
"686","Anthracoceros albirostris","MY",6.274765,99.736565
"687","Anthracoceros malayanus","MY",5.498167,118.280914
"688","Anorrhinus galeritus","MY",5.876139,117.944145
"689","Anthracoceros malayanus","MY",5.867052,117.95081
"690","Buceros rhinoceros","MY",5.464946,118.25358
"691","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"692","Anthracoceros malayanus","MY",5.497735,118.280136
"693","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"694","Anthracoceros malayanus","MY",5.367908,117.43053
"695","Anthracoceros malayanus","MY",5.508492,118.29507
"696","Berenicornis comatus","MY",5.494738,118.28407
"697","Rhyticeros undulatus","MY",4.962297,117.80357
"698","Anthracoceros albirostris","MY",5.498167,118.280914
"699","Anthracoceros malayanus","MY",5.485703,118.287
"700","Anthracoceros malayanus","MY",4.648257,117.452286
"701","Buceros rhinoceros","MY",4.387947,102.40306
"702","Anthracoceros albirostris","MY",6.421659,99.671165
"703","Buceros rhinoceros","MY",5.541097,118.30643
"704","Rhyticeros undulatus","MY",6.320417,100.481384
"705","Buceros rhinoceros","MY",6.115416,100.96371
"706","Rhabdotorrhinus corrugatus","MY",5.151295,102.60959
"707","Buceros rhinoceros","MY",5.474088,118.203964
"708","Rhyticeros undulatus","MY",5.0198,117.7462
"709","Anthracoceros albirostris","MY",5.53757,118.297104
"710","Anthracoceros albirostris","MY",6.388699,99.80015
"711","Buceros rhinoceros","MY",5.0198,117.7462
"712","Anthracoceros malayanus","MY",5.642553,117.00256
"713","Anthracoceros albirostris","MY",5.474423,118.24059
"714","Anthracoceros malayanus","MY",5.552004,118.33413
"715","Buceros rhinoceros","MY",4.439467,115.537636
"716","Buceros rhinoceros","MY",5.876139,117.944145
"717","Anthracoceros malayanus","MY",5.876139,117.944145
"718","Rhyticeros subruficollis","MY",6.114941,100.96337
"719","Anthracoceros albirostris","MY",5.508605,118.282265
"720","Buceros rhinoceros","MY",4.385003,102.40072
"721","Rhabdotorrhinus corrugatus","MY",5.239341,118.71002
"722","Berenicornis comatus","MY",5.53757,118.297104
"723","Rhyticeros undulatus","MY",5.49595,118.284134
"724","Berenicornis comatus","MY",5.876139,117.944145
"725","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"726","Anthracoceros albirostris","MY",5.491432,118.20993
"727","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"728","Anorrhinus galeritus","MY",5.0198,117.7462
"729","Anthracoceros malayanus","MY",5.53757,118.297104
"730","Buceros bicornis","MY",3.415753,101.84202
"731","Buceros bicornis","MY",3.415753,101.84202
"732","Anorrhinus galeritus","MY",4.385003,102.40072
"733","Buceros rhinoceros","MY",5.239341,118.71002
"734","Anorrhinus galeritus","MY",5.239341,118.71002
"735","Buceros rhinoceros","MY",4.439467,115.537636
"736","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"737","Buceros bicornis","MY",6.422371,99.670944
"738","Buceros rhinoceros","MY",3.585011,102.16939
"739","Anthracoceros albirostris","MY",5.504476,118.27682
"740","Anthracoceros malayanus","MY",5.239341,118.71002
"741","Buceros rhinoceros","MY",5.86684,117.94813
"742","Rhyticeros undulatus","MY",5.485703,118.287
"743","Anthracoceros albirostris","MY",5.49595,118.284134
"744","Anthracoceros malayanus","MY",5.49595,118.284134
"745","Buceros rhinoceros","MY",5.153355,118.49443
"746","Anthracoceros albirostris","MY",4.857081,100.74997
"747","Buceros rhinoceros","MY",5.0198,117.7462
"748","Rhabdotorrhinus corrugatus","MY",5.0198,117.7462
"749","Anthracoceros malayanus","MY",5.49595,118.284134
"750","Rhabdotorrhinus corrugatus","MY",4.678866,102.057495
"751","Anthracoceros malayanus","MY",5.324843,115.67288
"752","Rhabdotorrhinus corrugatus","MY",5.468624,118.187744
"753","Anthracoceros malayanus","MY",5.485703,118.287
"754","Anorrhinus galeritus","MY",3.943719,115.59697
"755","Anthracoceros albirostris","MY",3.4765,101.167
"756","Berenicornis comatus","MY",5.876139,117.944145
"757","Anorrhinus galeritus","MY",5.876139,117.944145
"758","Buceros rhinoceros","MY",4.439467,115.537636
"759","Buceros rhinoceros","MY",5.464946,118.25358
"760","Buceros rhinoceros","MY",3.409241,101.84481
"761","Rhyticeros undulatus","MY",6.421659,99.671165
"762","Anthracoceros albirostris","MY",5.876139,117.944145
"763","Anthracoceros malayanus","MY",5.876139,117.944145
"764","Anthracoceros albirostris","MY",5.49595,118.284134
"765","Rhabdotorrhinus corrugatus","MY",2.257367,103.732
"766","Anthracoceros malayanus","MY",4.031463,114.79809
"767","Anthracoceros albirostris","MY",5.49595,118.284134
"768","Anthracoceros albirostris","MY",5.49595,118.284134
"769","Rhabdotorrhinus corrugatus","MY",4.409748,102.40358
"770","Anorrhinus galeritus","MY",5.508605,118.282265
"771","Rhabdotorrhinus corrugatus","MY",5.485703,118.287
"772","Anthracoceros albirostris","MY",5.876139,117.944145
"773","Anthracoceros albirostris","MY",5.239341,118.71002
"774","Anthracoceros albirostris","MY",5.53757,118.297104
"775","Berenicornis comatus","MY",5.468624,118.187744
"776","Anthracoceros albirostris","MY",2.993643,101.7892
"777","Anorrhinus galeritus","MY",5.876139,117.944145
"778","Anthracoceros malayanus","MY",5.876139,117.944145
"779","Buceros rhinoceros","MY",5.876139,117.944145
"780","Rhabdotorrhinus corrugatus","MY",5.498167,118.280914
"781","Berenicornis comatus","MY",5.413522,100.781204
"782","Buceros rhinoceros","MY",5.0198,117.7462
"783","Buceros rhinoceros","MY",2.345983,103.15701
"784","Anthracoceros albirostris","MY",5.494512,118.28379
"785","Anthracoceros albirostris","MY",4.863154,100.79312
"786","Buceros rhinoceros","MY",5.607929,116.45011
"787","Anthracoceros albirostris","MY",4.382441,102.42356
"788","Anthracoceros malayanus","MY",5.413775,118.00115
"789","Anthracoceros malayanus","MY",5.367517,117.42956
"790","Buceros rhinoceros","MY",5.0198,117.7462
"791","Anthracoceros albirostris","MY",5.50429,118.27074
"792","Anthracoceros albirostris","MY",5.491432,118.20993
"793","Anthracoceros albirostris","MY",5.485703,118.287
"794","Buceros rhinoceros","MY",5.0198,117.7462
"795","Buceros rhinoceros","MY",4.471011,117.91626
"796","Rhabdotorrhinus corrugatus","MY",5.53757,118.297104
"797","Anthracoceros albirostris","MY",5.498167,118.280914
"798","Buceros rhinoceros","MY",5.53757,118.297104
"799","Anthracoceros malayanus","MY",5.50429,118.27074
"800","Berenicornis comatus","MY",5.498167,118.280914
"801","Anorrhinus galeritus","MY",6.316588,100.48038
"802","Rhyticeros undulatus","MY",4.438871,115.536896
"803","Berenicornis comatus","MY",4.013764,103.02635
"804","Buceros rhinoceros","MY",4.970675,117.89848
"805","Rhabdotorrhinus corrugatus","MY",5.530219,118.07522
"806","Buceros rhinoceros","MY",1.600307,110.35377
"807","Anorrhinus galeritus","MY",5.511755,118.29847
"808","Anthracoceros albirostris","MY",4.962297,117.80357
"809","Buceros rhinoceros","MY",1.861087,103.892876
"810","Anorrhinus galeritus","MY",5.876139,117.944145
"811","Rhyticeros undulatus","MY",5.49595,118.284134
"812","Anorrhinus galeritus","MY",4.471011,117.91626
"813","Anthracoceros albirostris","MY",5.485703,118.287
"814","Anthracoceros albirostris","MY",4.716448,118.17705
"815","Berenicornis comatus","MY",5.53757,118.297104
"816","Anthracoceros malayanus","MY",5.685463,118.381165
